title;genres;imdb_score;;;;;;;;;;
Circus of Books;['documentation', 'history'];7.1;;;;;;;;;;
Stars in the Sky: A Hunting Story;['documentation'];7.2;;;;;;;;;;
The Social Dilemma;['drama', 'documentation'];7.6;;;;;;;;;;
Hospital Playlist;['comedy', 'drama'];8.8;;;;;;;;;;
The Valhalla Murders;['crime', 'drama', 'thriller', 'scifi'];7.1;;;;;;;;;;
Cannon Busters;['scifi', 'action', 'fantasy', 'animation'];6.7;;;;;;;;;;
BLACKPINK: Light Up the Sky;['documentation', 'music'];7.3;;;;;;;;;;
Lenox Hill;['documentation'];8.7;;;;;;;;;;
40 Sticks;['thriller'];5.5;;;;;;;;;;
If Anything Happens I Love You;['drama'];;;;;;;;;;;
The Chosen One;['thriller', 'drama'];5.8;;;;;;;;;;
At Eighteen;['drama', 'comedy'];;;;;;;;;;;
Children of Adam;['action', 'drama'];7.7;;;;;;;;;;
Offering to the Storm;['crime', 'thriller', 'european'];6.2;;;;;;;;;;
The Lovebirds;['comedy', 'romance', 'action', 'crime', 'thriller'];6.1;;;;;;;;;;
WHAT / IF;['drama', 'thriller', 'romance'];6.3;;;;;;;;;;
Paris Is Us;['drama', 'european'];4.6;;;;;;;;;;
Fatal Affair;['thriller', 'crime', 'drama'];4.6;;;;;;;;;;
Dream Home Makeover;['reality'];5.7;;;;;;;;;;
Killer Inside: The Mind of Aaron Hernandez;['crime', 'documentation', 'sport'];7.4;;;;;;;;;;
Soni;['drama', 'crime'];7.1;;;;;;;;;;
Inside Bill's Brain: Decoding Bill Gates;['documentation'];7.8;;;;;;;;;;
White Lines;['crime', 'drama', 'thriller'];6.6;;;;;;;;;;
Women of the Night;['drama', 'crime'];6.4;;;;;;;;;;
Living with Yourself;['comedy', 'drama', 'scifi'];7.2;;;;;;;;;;
The Business of Drugs;['crime', 'documentation'];7.2;;;;;;;;;;
Losers;['documentation', 'sport', 'comedy', 'european'];7.6;;;;;;;;;;
Guilty;['drama', 'thriller'];;;;;;;;;;;
Elisa & Marcela;['drama', 'romance', 'european'];6.6;;;;;;;;;;
Kevin Hart: Zero F**ks Given;['comedy'];6.1;;;;;;;;;;
Backstreet Rookie;['comedy', 'drama', 'romance', 'action'];7.5;;;;;;;;;;
Pete Davidson: Alive from New York;['comedy'];6.1;;;;;;;;;;
Don't Listen;['horror', 'thriller', 'drama', 'european'];;;;;;;;;;;
Dolly Parton's Heartstrings;['drama', 'music', 'comedy'];7.6;;;;;;;;;;
The Informer;['thriller', 'drama', 'action', 'crime'];6.6;;;;;;;;;;
Spenser Confidential;['action', 'comedy', 'crime', 'drama', 'thriller'];6.2;;;;;;;;;;
Caliphate;['war', 'drama', 'crime', 'thriller'];8.2;;;;;;;;;;
Sarah Cooper: Everything's Fine;['comedy'];5.5;;;;;;;;;;
Horse Girl;['drama'];;;;;;;;;;;
Bikram: Yogi, Guru, Predator;['crime', 'documentation'];6.7;;;;;;;;;;
Equinox;['scifi', 'drama'];;;;;;;;;;;
The Big Show Show;['comedy', 'family'];6.3;;;;;;;;;;
The Innocence Files;['documentation', 'crime', 'drama'];8.0;;;;;;;;;;
The Forest of Love;['thriller', 'crime', 'drama', 'horror'];6.3;;;;;;;;;;
Brahms: The Boy II;['horror', 'thriller', 'drama'];4.7;;;;;;;;;;
Feel the Beat;['comedy', 'drama', 'family'];6.3;;;;;;;;;;
ReMastered: Devil at the Crossroads;['music', 'documentation'];7.0;;;;;;;;;;
Living Undocumented;['documentation'];7.0;;;;;;;;;;
Petta;['drama', 'action'];7.3;;;;;;;;;;
Rising High;['drama', 'comedy'];6.0;;;;;;;;;;
ReMastered: The Miami Showband Massacre;['documentation', 'crime', 'music'];6.9;;;;;;;;;;
What Lies Below;['thriller', 'scifi', 'drama', 'horror'];4.4;;;;;;;;;;
Holiday in the Wild;['comedy', 'documentation', 'drama', 'romance'];6.1;;;;;;;;;;
Aziz Ansari: Right Now;['comedy'];7.5;;;;;;;;;;
Pandemic: How to Prevent an Outbreak;['documentation'];6.4;;;;;;;;;;
Juanita;['drama'];6.0;;;;;;;;;;
Mucho Mucho Amor: The Legend of Walter Mercado;['documentation'];7.3;;;;;;;;;;
The Good Detective;['drama', 'thriller', 'crime'];;;;;;;;;;;
The Pharmacist;['documentation', 'crime'];7.7;;;;;;;;;;
A Perfect Crime;['crime', 'documentation'];7.3;;;;;;;;;;
Back to School;['comedy'];5.3;;;;;;;;;;
Absurd Planet;['documentation'];3.9;;;;;;;;;;
Five Feet Apart;['drama', 'romance'];7.2;;;;;;;;;;
Rookie Historian Goo Hae-Ryung;['comedy', 'drama', 'history', 'romance'];8.1;;;;;;;;;;
DeMarcus Family Rules;['reality'];6.5;;;;;;;;;;
All Day and a Night;['drama'];6.0;;;;;;;;;;
ReMastered: The Two Killings of Sam Cooke;['documentation', 'music'];7.2;;;;;;;;;;
Valeria;['drama', 'comedy', 'romance'];6.5;;;;;;;;;;
The English Game;['drama'];;;;;;;;;;;
The Silence;['horror', 'drama', 'thriller', 'scifi', 'european'];5.3;;;;;;;;;;
Run On;['drama', 'romance'];7.5;;;;;;;;;;
Our Planet;['documentation'];9.3;;;;;;;;;;
To All the Boys: P.S. I Still Love You;['comedy', 'drama', 'romance'];6.0;;;;;;;;;;
Jingle Jangle: A Christmas Journey;['fantasy', 'family'];6.4;;;;;;;;;;
Becoming;['documentation'];7.0;;;;;;;;;;
Million Dollar Beach House;['reality'];4.2;;;;;;;;;;
Fearless;['animation', 'family', 'scifi', 'documentation', 'comedy'];4.9;;;;;;;;;;
Coven;['drama', 'history', 'thriller', 'horror', 'action'];6.4;;;;;;;;;;
Green Door;['drama', 'comedy', 'horror', 'thriller'];6.4;;;;;;;;;;
Altered Carbon: Resleeved;['animation', 'thriller', 'action', 'crime', 'drama', 'scifi'];6.5;;;;;;;;;;
Serious Men;['drama', 'comedy'];6.8;;;;;;;;;;
Merlí. Sapere Aude;['drama', 'comedy'];7.7;;;;;;;;;;
Jim Jefferies: Intolerant;['comedy'];7.2;;;;;;;;;;
Kipo and the Age of Wonderbeasts;['family', 'fantasy', 'scifi', 'animation', 'action', 'comedy'];8.3;;;;;;;;;;
Ma Rainey's Black Bottom;['drama', 'music', 'documentation'];6.9;;;;;;;;;;
Colin Quinn: Red State, Blue State;['comedy'];7.6;;;;;;;;;;
GAME ON: A Comedy Crossover Event;['comedy', 'family'];5.6;;;;;;;;;;
Anthony Jeselnik: Fire in the Maternity Ward;['comedy'];7.2;;;;;;;;;;
The Shadow;['drama', 'horror'];;;;;;;;;;;
The Order;['scifi', 'horror', 'drama', 'fantasy'];6.7;;;;;;;;;;
Rob Schneider: Asian Momma, Mexican Kids;['comedy'];5.5;;;;;;;;;;
Family Business;['comedy', 'family'];7.4;;;;;;;;;;
Freud;['drama', 'thriller', 'crime'];;;;;;;;;;;
Love Wedding Repeat;['comedy', 'romance'];5.5;;;;;;;;;;
Malang;['drama', 'action', 'crime', 'romance', 'thriller'];6.5;;;;;;;;;;
The Politician;['comedy', 'drama'];7.5;;;;;;;;;;
Dolly Parton: Here I Am;['documentation', 'music'];7.3;;;;;;;;;;
All My Friends Are Dead;['thriller', 'comedy', 'drama', 'crime'];5.8;;;;;;;;;;
Rilakkuma and Kaoru;['animation', 'comedy', 'drama', 'family'];8.3;;;;;;;;;;
Mike Birbiglia: The New One;['comedy'];7.7;;;;;;;;;;
David Attenborough: A Life on Our Planet;['documentation'];8.9;;;;;;;;;;
In the Shadow of the Moon;['thriller', 'action', 'crime', 'scifi'];6.2;;;;;;;;;;
Adam Devine: Best Time of Our Lives;['comedy'];5.9;;;;;;;;;;
How to Ruin Christmas;['drama', 'comedy'];6.4;;;;;;;;;;
American Factory;['documentation'];7.4;;;;;;;;;;
Sneakerheads;['comedy'];;;;;;;;;;;
Death to 2020;['comedy'];6.8;;;;;;;;;;
Stateless;['drama'];7.5;;;;;;;;;;
Project Power;['action', 'scifi', 'thriller', 'crime'];6.0;;;;;;;;;;
Brave Blue World;['documentation'];6.7;;;;;;;;;;
Jo Koy: Comin’ In Hot;['comedy'];7.4;;;;;;;;;;
The Bonfire of Destiny;['drama', 'history'];7.6;;;;;;;;;;
Coronavirus, Explained;['documentation'];7.6;;;;;;;;;;
Rakkhosh;['horror'];4.8;;;;;;;;;;
Crip Camp: A Disability Revolution;['documentation', 'history'];7.7;;;;;;;;;;
The Claus Family;['fantasy', 'comedy', 'family'];5.5;;;;;;;;;;
ReMastered: Massacre at the Stadium;['documentation', 'drama'];7.3;;;;;;;;;;
BNA;['action', 'animation', 'scifi', 'comedy', 'fantasy'];7.2;;;;;;;;;;
The Forty-Year-Old Version;['drama', 'comedy'];7.2;;;;;;;;;;
Live Twice, Love Once;['comedy', 'drama', 'european'];7.2;;;;;;;;;;
Double World;['fantasy', 'action'];6.2;;;;;;;;;;
My First First Love;['drama'];7.5;;;;;;;;;;
The Princess Switch: Switched Again;['family', 'romance', 'comedy'];;;;;;;;;;;
After the Raid;['documentation'];;;;;;;;;;;
Drifting Dragons;['action', 'scifi', 'animation', 'fantasy'];6.1;;;;;;;;;;
Skemerson;['drama'];6.7;;;;;;;;;;
Nate Bargatze: The Tennessee Kid;['comedy'];7.6;;;;;;;;;;
The Irishman: In Conversation;['documentation'];;;;;;;;;;;
Shanghai Fortress;['scifi', 'war', 'action'];4.4;;;;;;;;;;
Manmadhudu 2;['romance', 'comedy', 'drama'];4.8;;;;;;;;;;
The American Barbecue Showdown;['reality'];7.1;;;;;;;;;;
Jo Pil-ho: The Dawning Rage;['drama', 'thriller', 'crime', 'action'];6.3;;;;;;;;;;
The Little Switzerland;['comedy', 'european'];4.8;;;;;;;;;;
Oh, Ramona!;['romance', 'comedy', 'european'];4.8;;;;;;;;;;
Dolly Parton's Christmas on the Square;['comedy', 'music', 'family'];5.2;;;;;;;;;;
Once Upon a Time in Lingjian Mountain;['scifi', 'action', 'comedy', 'drama', 'fantasy', 'romance'];7.2;;;;;;;;;;
Kitty Love: An Homage to Cats;['documentation', 'european'];5.1;;;;;;;;;;
Over the Moon;['scifi', 'romance', 'animation', 'comedy', 'family', 'fantasy'];6.3;;;;;;;;;;
Immigration Nation;['documentation'];7.6;;;;;;;;;;
The Mind, Explained;['documentation'];8.0;;;;;;;;;;
Skylines;['music', 'crime', 'drama', 'documentation', 'reality'];7.5;;;;;;;;;;
Kota Factory;['comedy', 'drama'];9.0;;;;;;;;;;
Playing with Fire;['drama'];5.9;;;;;;;;;;
Ray Romano: Right Here, Around the Corner;['comedy', 'documentation'];7.2;;;;;;;;;;
Mr. Iglesias;['comedy'];7.1;;;;;;;;;;
Miranda Sings Live... Your Welcome;['comedy'];5.6;;;;;;;;;;
Ek Ladki Ko Dekha Toh Aisa Laga;['drama', 'comedy', 'crime', 'romance'];5.6;;;;;;;;;;
Green Eggs and Ham;['animation', 'action', 'family', 'comedy', 'drama', 'romance', 'fantasy'];8.2;;;;;;;;;;
Chief of Staff;['war'];;;;;;;;;;;
We Are the Wave;['drama'];6.2;;;;;;;;;;
Finding Agnes;['drama'];5.0;;;;;;;;;;
The Old Guard;['action', 'fantasy', 'thriller'];6.6;;;;;;;;;;
Larry Charles' Dangerous World of Comedy;['documentation', 'comedy'];7.3;;;;;;;;;;
The Laundromat;['drama', 'comedy', 'crime', 'history'];6.3;;;;;;;;;;
Tattoo of Revenge;['thriller', 'comedy', 'romance'];5.0;;;;;;;;;;
Hi Bye, Mama!;['scifi', 'comedy', 'drama', 'fantasy'];7.9;;;;;;;;;;
Rebecca;['thriller', 'drama', 'romance'];6.0;;;;;;;;;;
Hannah Gadsby: Douglas;['comedy'];;;;;;;;;;;
Joy;['drama', 'european'];6.6;;;;;;;;;;
Someone Has to Die;['crime', 'drama', 'thriller'];6.3;;;;;;;;;;
Conversations with a Killer: The Ted Bundy Tapes;['documentation', 'crime', 'history'];7.8;;;;;;;;;;
The Prom;['comedy', 'drama', 'music', 'romance'];5.9;;;;;;;;;;
And Tomorrow the Entire World;['crime', 'romance', 'drama'];6.0;;;;;;;;;;
Criminal: UK;['drama', 'crime', 'thriller'];7.6;;;;;;;;;;
Spelling the Dream;['documentation'];6.9;;;;;;;;;;
American Son;['drama'];5.9;;;;;;;;;;
Hook;['drama', 'romance', 'sport'];6.5;;;;;;;;;;
American Woman;['drama'];;;;;;;;;;;
Extremely Wicked, Shockingly Evil and Vile;['crime', 'drama', 'thriller'];6.7;;;;;;;;;;
A Kid from Coney Island;['documentation', 'sport'];7.0;;;;;;;;;;
Schulz Saves America;['comedy'];7.4;;;;;;;;;;
Twelve Forever;['comedy', 'family', 'fantasy', 'animation', 'action'];6.8;;;;;;;;;;
Sleepless Society: Nyctophobia;['thriller', 'drama'];6.0;;;;;;;;;;
The Present;['drama'];;;;;;;;;;;
October Faction;['drama', 'fantasy', 'horror', 'scifi'];6.2;;;;;;;;;;
Antoine Griezmann: The Making of a Legend;['documentation', 'sport'];6.5;;;;;;;;;;
Red Snow;['drama'];4.7;;;;;;;;;;
Big Timber;['reality'];6.9;;;;;;;;;;
Santiago of the Seas;['action', 'family', 'fantasy', 'animation'];6.8;;;;;;;;;;
Jeff Garlin: Our Man in Chicago;['comedy'];5.9;;;;;;;;;;
The Healing Powers of Dude;['comedy', 'drama', 'family', 'fantasy', 'action'];6.6;;;;;;;;;;
Her Private Life;['drama', 'comedy', 'romance'];7.7;;;;;;;;;;
Social Distance;['comedy', 'drama'];5.9;;;;;;;;;;
God Troubles Me;['scifi', 'comedy', 'animation'];8.0;;;;;;;;;;
Anelka: Misunderstood;['documentation', 'sport'];6.4;;;;;;;;;;
System Crasher;['drama', 'european'];7.8;;;;;;;;;;
Romeo Akbar Walter;['thriller', 'action', 'drama'];6.6;;;;;;;;;;
Self Made: Inspired by the Life of Madam C.J. Walker;['drama', 'history'];7.3;;;;;;;;;;
Light in the Dark;['thriller', 'drama'];5.8;;;;;;;;;;
Oprah Winfrey Presents: When They See Us Now;['documentation'];7.8;;;;;;;;;;
Sintonia;['drama', 'crime', 'music'];6.7;;;;;;;;;;
American Murder: The Family Next Door;['thriller', 'documentation', 'crime'];7.2;;;;;;;;;;
IO;['scifi', 'drama', 'romance'];4.8;;;;;;;;;;
V Wars;['drama', 'scifi', 'horror'];6.0;;;;;;;;;;
Messiah;['drama', 'thriller'];7.6;;;;;;;;;;
Astronomy Club: The Sketch Show;['comedy'];7.0;;;;;;;;;;
To the Lake;['drama', 'scifi', 'thriller'];7.2;;;;;;;;;;
Sebastian Maniscalco: Stay Hungry;['comedy'];7.1;;;;;;;;;;
The Naked Director;['drama', 'comedy'];7.7;;;;;;;;;;
Curon;['drama', 'thriller', 'scifi'];;;;;;;;;;;
Flower Crew: Joseon Marriage Agency;['drama'];;;;;;;;;;;
A Cinderella Story: Christmas Wish;['comedy'];5.3;;;;;;;;;;
Diagnosis;['documentation', 'reality'];7.5;;;;;;;;;;
The Devil Next Door;['documentation', 'crime', 'history'];7.5;;;;;;;;;;
Still Laugh-In: The Stars Celebrate;['comedy', 'music'];5.2;;;;;;;;;;
The Mess You Leave Behind;['thriller', 'crime', 'drama'];6.8;;;;;;;;;;
Somewhere Only We Know;['drama', 'romance'];7.2;;;;;;;;;;
The Chef Show;['documentation'];8.2;;;;;;;;;;
Malibu Rescue;['comedy', 'action', 'family'];5.0;;;;;;;;;;
MIU 404;['drama', 'crime'];7.1;;;;;;;;;;
The 3rd Eye 2;['thriller', 'drama', 'fantasy', 'horror'];5.4;;;;;;;;;;
Parchís: the Documentary;['documentation', 'music'];6.8;;;;;;;;;;
I'm with the Band: Nasty Cherry;['reality'];;;;;;;;;;;
Secrets of the Saqqara Tomb;['documentation', 'history'];7.2;;;;;;;;;;
Kevin Hart's Guide to Black History;['comedy'];5.6;;;;;;;;;;
The Poison Rose;['thriller', 'drama', 'crime', 'european'];4.7;;;;;;;;;;
I Have A Script;['drama'];;;;;;;;;;;
I'm No Longer Here;['drama'];7.3;;;;;;;;;;
What the F* Is Going On?;['documentation'];7.5;;;;;;;;;;
Lost Girls;['thriller', 'history', 'drama', 'crime'];6.1;;;;;;;;;;
The Silence of the Marsh;['thriller', 'european'];;;;;;;;;;;
The Man Without Gravity;['comedy', 'fantasy', 'drama'];5.8;;;;;;;;;;
Kalel, 15;['drama'];7.3;;;;;;;;;;
The Last Days of American Crime;['action', 'crime', 'thriller', 'scifi', 'drama'];3.8;;;;;;;;;;
Picture a Scientist;['documentation'];;;;;;;;;;;
Ghosts of Sugar Land;['documentation'];;;;;;;;;;;
Levius;['animation', 'action', 'scifi'];7.0;;;;;;;;;;
Scams;['action', 'crime', 'drama'];6.4;;;;;;;;;;
Drug Squad: Costa del Sol;['action', 'drama', 'romance', 'thriller'];6.8;;;;;;;;;;
Marc Maron: End Times Fun;['comedy', 'documentation'];6.8;;;;;;;;;;
Seth Meyers: Lobby Baby;['comedy'];7.5;;;;;;;;;;
Mrs. Serial Killer;['thriller', 'crime', 'drama'];4.1;;;;;;;;;;
Oh! Baby;['fantasy', 'drama'];;;;;;;;;;;
An Easy Girl;['drama', 'comedy', 'european'];5.6;;;;;;;;;;
The Letter Reader;['drama'];;;;;;;;;;;
All in My Family;['documentation'];;;;;;;;;;;
Unstoppable;['drama', 'documentation'];;;;;;;;;;;
After Maria;['documentation'];;;;;;;;;;;
LEGO City Adventures;['animation', 'action', 'family', 'comedy'];6.7;;;;;;;;;;
Ready to Mingle;['comedy', 'romance'];5.9;;;;;;;;;;
The Awakening of Motti Wolkenbruch;['comedy', 'drama', 'european'];6.6;;;;;;;;;;
Summerland;['drama', 'war', 'romance'];7.0;;;;;;;;;;
#Alive;['thriller', 'action', 'horror', 'drama'];6.3;;;;;;;;;;
Atlantics;['fantasy', 'thriller', 'drama', 'romance'];6.7;;;;;;;;;;
Criminal: Spain;['drama'];;;;;;;;;;;
Music Teacher;['romance', 'drama', 'music'];6.2;;;;;;;;;;
7SEEDS;['scifi', 'animation', 'romance', 'action', 'drama', 'horror'];6.3;;;;;;;;;;
La Révolution;['drama', 'action', 'fantasy', 'thriller'];6.6;;;;;;;;;;
Blood Will Tell;['thriller', 'drama'];6.1;;;;;;;;;;
The Fisherman's Diary;['drama'];6.4;;;;;;;;;;
MOTHER;['drama'];;;;;;;;;;;
Wanda Sykes: Not Normal;['comedy'];7.3;;;;;;;;;;
The Fabulous Lives of Bollywood Wives;['reality', 'romance', 'documentation'];4.3;;;;;;;;;;
Revenge of the Pontianak;['horror', 'romance'];5.3;;;;;;;;;;
It's Okay to Not Be Okay;['drama', 'comedy', 'romance'];8.6;;;;;;;;;;
Osmosis;['scifi', 'romance'];5.8;;;;;;;;;;
Murder to Mercy - The Cyntoia Brown Story;['documentation'];6.4;;;;;;;;;;
Jack Whitehall: I'm Only Joking;['comedy'];6.6;;;;;;;;;;
Making The Witcher;['documentation'];6.8;;;;;;;;;;
DC Super Hero Girls;['animation', 'comedy', 'family', 'fantasy', 'scifi', 'drama', 'action'];7.2;;;;;;;;;;
Go!;['family', 'sport'];5.9;;;;;;;;;;
Criminal: France;['thriller', 'drama'];;;;;;;;;;;
Asphalt Burning;['comedy', 'action', 'european'];5.1;;;;;;;;;;
The Scary House;['thriller', 'family', 'fantasy', 'drama', 'horror', 'european'];5.4;;;;;;;;;;
The Baby-Sitters Club;['comedy', 'drama', 'family'];7.5;;;;;;;;;;
Money Trap;['comedy', 'drama'];6.0;;;;;;;;;;
Michelle Wolf: Joke Show;['comedy'];7.2;;;;;;;;;;
Uncorked;['drama', 'comedy'];6.4;;;;;;;;;;
We Can Be Heroes;['fantasy', 'action', 'family', 'comedy', 'drama'];4.7;;;;;;;;;;
Gabriel Iglesias: One Show Fits All;['comedy', 'documentation'];7.3;;;;;;;;;;
Shawn Mendes: In Wonder;['music', 'documentation'];6.5;;;;;;;;;;
Miss India;['drama'];;;;;;;;;;;
After We Collided;['drama', 'romance'];5.0;;;;;;;;;;
Masaba Masaba;['drama', 'comedy'];6.7;;;;;;;;;;
Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend;['comedy', 'romance', 'scifi'];6.9;;;;;;;;;;
The Search;['drama', 'comedy'];;;;;;;;;;;
Carmel: Who Killed Maria Marta?;['crime', 'documentation'];7.0;;;;;;;;;;
The Decline;['thriller', 'action'];6.0;;;;;;;;;;
The Crystal Calls - Making The Dark Crystal: Age of Resistance;['documentation'];7.5;;;;;;;;;;
37 Seconds;['drama'];7.4;;;;;;;;;;
The Day I Lost My Shadow;['drama'];6.2;;;;;;;;;;
The Lockdown Plan;[];6.5;;;;;;;;;;
Choked: Paisa Bolta Hai;['crime', 'thriller', 'drama'];5.7;;;;;;;;;;
Lego Jurassic World: Legend of Isla Nublar;['family', 'scifi', 'animation', 'comedy', 'action'];6.8;;;;;;;;;;
SAINT SEIYA: Knights of the Zodiac;['action', 'scifi', 'animation', 'fantasy'];4.6;;;;;;;;;;
The Spooky Tale of Captain Underpants Hack-a-Ween;['action', 'comedy', 'family', 'animation'];5.9;;;;;;;;;;
The Sky Is Pink;['drama', 'romance', 'family'];7.6;;;;;;;;;;
The Hater;['drama', 'european'];;;;;;;;;;;
American Pie Presents: Girls' Rules;['comedy'];;;;;;;;;;;
Cocomelon;['family', 'comedy', 'animation'];4.6;;;;;;;;;;
Mighty Little Bheem;['animation', 'comedy', 'family', 'fantasy'];6.6;;;;;;;;;;
The School Nurse Files;['scifi', 'comedy', 'drama', 'fantasy'];6.4;;;;;;;;;;
Catch! Teenieping;[];;;;;;;;;;;
Violet Evergarden: The Movie;['fantasy', 'drama', 'animation', 'romance'];8.3;;;;;;;;;;
Walk. Ride. Rodeo.;['drama', 'sport'];6.4;;;;;;;;;;
Christmas Crossfire;['thriller', 'comedy', 'crime'];4.8;;;;;;;;;;
Cooked With Cannabis;['reality'];6.6;;;;;;;;;;
Babies;['documentation', 'reality'];;;;;;;;;;;
Transformers: War for Cybertron: Siege;['scifi', 'action'];;;;;;;;;;;
Ben Platt: Live from Radio City Music Hall;['music', 'documentation'];;;;;;;;;;;
Brother;['drama', 'european'];6.7;;;;;;;;;;
Was It Love?;['drama', 'romance', 'comedy'];7.1;;;;;;;;;;
I Lost My Body;['drama', 'fantasy', 'romance', 'animation', 'european'];7.5;;;;;;;;;;
Flavorful Origins;;;;;;;;;;;;
;;;;;;;;;;;;
 we discover the cuisine of Yunnan .;;;;;;;;;;;;
;;;;;;;;;;;;
2019;tt9708598;8.3;;;;;;;;;;
Let's Dance;['comedy', 'drama', 'music', 'family'];5.9;;;;;;;;;;
Sing On! Germany;['reality', 'music'];5.7;;;;;;;;;;
The Edge of Democracy;['documentation', 'history'];7.3;;;;;;;;;;
BREAK IT ALL: The History of Rock in Latin America;['documentation', 'music'];7.6;;;;;;;;;;
Seriously Single;;;;;;;;;;;;
Oh My Baby;['drama', 'comedy', 'family', 'romance'];7.1;;;;;;;;;;
3 Logical Exits;['documentation'];7.2;;;;;;;;;;
Abducted in Plain Sight;['documentation', 'crime', 'thriller', 'drama'];6.8;;;;;;;;;;
All Together Now;['drama'];6.5;;;;;;;;;;
Mosul;['drama', 'action'];;;;;;;;;;;
Simon Amstell: Set Free;['comedy'];6.5;;;;;;;;;;
Monzón: A Knockout Blow;['crime', 'drama', 'history', 'sport'];7.9;;;;;;;;;;
Jeff Dunham: Beside Himself;['comedy'];6.9;;;;;;;;;;
Jack Whitehall: Christmas with my Father;['comedy', 'documentation'];6.0;;;;;;;;;;
The Least Expected Day: Inside the Movistar Team 2019;['documentation', 'sport'];7.4;;;;;;;;;;
El Dragón: Return of a Warrior;['action', 'drama'];6.9;;;;;;;;;;
Japan Sinks: 2020;['scifi', 'animation', 'action', 'drama'];6.4;;;;;;;;;;
Piercing;['horror', 'thriller'];5.5;;;;;;;;;;
Taj Mahal 1989;['drama', 'romance', 'comedy'];7.5;;;;;;;;;;
PNL - Dans la légende tour;['documentation', 'music'];;;;;;;;;;;
Nadiya's Time to Eat;['reality'];;;;;;;;;;;
Just Another Christmas;['drama', 'comedy'];6.7;;;;;;;;;;
Magical Andes;['documentation'];7.7;;;;;;;;;;
The Great Hack;['documentation', 'history'];7.0;;;;;;;;;;
The Letter for the King;['family', 'fantasy', 'action', 'scifi'];6.0;;;;;;;;;;
Pets United;['animation', 'comedy'];3.7;;;;;;;;;;
Nailed It! Germany;['reality'];5.9;;;;;;;;;;
Dead Kids;['thriller', 'drama'];5.4;;;;;;;;;;
The Minions of Midas;['thriller', 'crime', 'drama'];6.6;;;;;;;;;;
Bennett's War;['drama', 'sport'];6.0;;;;;;;;;;
The Crowned Clown;['action', 'drama', 'history', 'romance'];8.0;;;;;;;;;;
The Alcàsser Murders;['documentation', 'crime'];7.1;;;;;;;;;;
Polar;['drama', 'action', 'thriller', 'crime', 'european'];6.3;;;;;;;;;;
Yeh Ballet;['drama', 'documentation'];7.5;;;;;;;;;;
Heaven Official's Blessing;['scifi', 'drama', 'animation', 'action', 'comedy', 'fantasy', 'history', 'war'];8.3;;;;;;;;;;
A Love Song for Latasha;['documentation'];;;;;;;;;;;
Coming from Insanity;['drama', 'thriller', 'comedy', 'crime'];5.1;;;;;;;;;;
Hyena;['drama', 'romance'];7.7;;;;;;;;;;
Carmen Sandiego;['action', 'family', 'thriller', 'animation'];7.9;;;;;;;;;;
Country Ever After;['reality', 'music'];6.9;;;;;;;;;;
Home2Home;['documentation', 'action', 'european'];7.7;;;;;;;;;;
Liss Pereira: Reteniendo Liquidos;['comedy'];6.2;;;;;;;;;;
Living in Bondage: Breaking Free;['fantasy', 'drama'];5.0;;;;;;;;;;
Xico's Journey;['family', 'fantasy', 'animation'];5.1;;;;;;;;;;
The Beast;['crime', 'thriller', 'action', 'drama'];5.2;;;;;;;;;;
Arsenio Hall: Smart and Classy;['comedy'];6.0;;;;;;;;;;
A Christmas Prince: The Royal Baby;['romance', 'family'];5.4;;;;;;;;;;
Tiffany Haddish: Black Mitzvah;['comedy'];6.3;;;;;;;;;;
The Iliza Shlesinger Sketch Show;['comedy'];5.0;;;;;;;;;;
Eeb Allay Ooo!;['drama', 'comedy'];7.2;;;;;;;;;;
Coded Bias;['documentation'];6.7;;;;;;;;;;
The Wind Blows;;;;;;;;;;;;
;;;;;;;;;;;;
" they meet again.""";1.0;10.127;;;;;;;;;;
The Path of the Anaconda;['documentation'];6.7;;;;;;;;;;
Almost Happy;['comedy'];6.9;;;;;;;;;;
Brené Brown: The Call to Courage;['documentation', 'drama'];7.7;;;;;;;;;;
Holiday on Mars;['comedy', 'scifi'];2.7;;;;;;;;;;
Funny Boy;['drama'];6.5;;;;;;;;;;
The Perfection;['horror', 'thriller', 'drama', 'music'];6.2;;;;;;;;;;
Menendez: The Day of the Lord;['horror', 'thriller', 'drama'];5.0;;;;;;;;;;
